#Note: P1-P5 are absolute pressures
#Note: Ullage pressure in tank is 0.75 bar
#Time     P1      P2     P3       P4      P5
-0.0077	76390.6	76008.3	75173.8	75024.9	75006.2
-0.0076	76398.2	76018.3	75183.9	75025.1	75006.1
-0.0075	76401.1	76022.7	75191.4	75024.1	75005.4
-0.0074	76404.4	76028.4	75201.4	75022.3	75004.1
-0.0073	76408.0	76034.0	75211.0	75021.7	74998.8
-0.0072	76417.1	76046.7	75230.4	75025.4	75004.7
-0.0071	76421.2	76050.9	75234.9	75022.0	75003.9
-0.0070	76428.8	76061.6	75258.6	75025.8	74997.7
-0.0069	76441.1	76076.5	75272.8	75031.4	75004.7
-0.0068	76444.6	76081.7	75281.2	75032.0	75005.8
-0.0067	76451.1	76089.5	75288.3	75031.6	75005.6
-0.0066	76451.9	76092.5	75293.4	75029.6	75004.0
-0.0065	76454.3	76096.9	75300.6	75027.0	75000.6
-0.0064	76459.7	76106.5	75312.9	75029.8	74999.4
-0.0063	76467.8	76114.4	75319.5	75028.8	75002.8
-0.0062	76472.4	76120.1	75327.0	75027.3	75000.4
-0.0061	76482.9	76135.6	75349.0	75033.2	74995.2
-0.0060	76495.0	76149.1	75366.4	75040.6	75003.6
-0.0059	76498.8	76156.5	75381.1	75042.1	75004.6
-0.0058	76505.9	76164.4	75393.1	75041.0	75003.7
-0.0057	76508.0	76169.8	75407.3	75038.9	75001.6
-0.0056	76512.1	76176.3	75417.1	75039.0	74992.4
-0.0055	76522.5	76189.3	75431.1	75042.8	75001.7
-0.0054	76523.8	76191.0	75433.6	75039.1	75000.8
-0.0053	76530.4	76198.9	75443.5	75042.2	74988.9
-0.0052	76541.3	76217.6	75472.9	75053.4	74994.4
-0.0051	76550.6	76226.7	75484.4	75060.1	75001.9
-0.0050	76559.6	76238.2	75499.4	75062.8	75003.7
-0.0049	76565.9	76246.5	75511.6	75060.7	75001.5
-0.0048	76570.7	76253.5	75521.4	75057.0	74997.0
-0.0047	76576.5	76264.5	75543.0	75061.0	74990.3
-0.0046	76584.5	76272.2	75552.6	75061.1	74998.5
-0.0045	76588.9	76280.3	75569.2	75056.0	74995.5
-0.0044	76593.8	76286.8	75583.5	75067.8	74976.3
-0.0043	76612.5	76313.0	75616.7	75087.8	74990.7
-0.0042	76623.1	76326.1	75636.4	75099.8	74998.9
-0.0041	76636.0	76340.8	75655.1	75103.9	74999.3
-0.0040	76644.1	76350.0	75664.6	75100.8	74994.5
-0.0039	76644.4	76351.8	75669.4	75098.5	74976.6
-0.0038	76650.2	76365.0	75693.9	75102.9	74984.0
-0.0037	76651.9	76365.5	75696.8	75097.6	74986.6
-0.0036	76651.3	76367.2	75703.1	75090.1	74980.8
-0.0035	76661.7	76386.5	75745.6	75120.7	74948.4
-0.0034	76697.0	76429.6	75801.3	75165.0	74973.0
-0.0033	76724.8	76461.0	75841.8	75193.2	74987.0
-0.0032	76748.8	76485.5	75868.6	75207.2	74984.5
-0.0031	76755.8	76495.0	75883.3	75210.7	74974.7
-0.0030	76753.0	76495.3	75889.7	75212.8	74951.3
-0.0029	76750.3	76500.3	75905.9	75215.4	74966.4
-0.0028	76745.1	76496.1	75906.2	75206.7	74968.8
-0.0027	76748.4	76500.5	75913.0	75203.5	74928.6
-0.0026	76777.2	76549.9	76007.4	75304.4	74880.6
-0.0025	76868.1	76656.5	76141.6	75443.1	74940.0
-0.0024	76942.2	76743.1	76261.5	75569.0	74952.3
-0.0023	77019.6	76831.0	76375.9	75686.0	74952.8
-0.0022	77070.4	76891.7	76458.9	75774.5	74967.2
-0.0021	77083.0	76911.4	76496.6	75814.7	74960.1
-0.0020	77078.3	76916.1	76515.9	75833.0	74938.8
-0.0019	77067.6	76909.0	76514.4	75825.5	74959.3
-0.0018	77050.6	76891.8	76498.5	75806.8	74883.9
-0.0017	77091.4	76993.1	76761.0	76311.3	74365.9
-0.0016	77525.9	77595.0	77631.1	77338.5	74639.9
-0.0015	78106.4	78291.5	78610.6	78617.9	74859.2
-0.0014	78811.9	79118.4	79722.9	80055.9	74962.2
-0.0013	79574.4	80003.7	80880.1	81530.9	75026.9
-0.0012	80193.6	80770.1	81966.4	83034.1	75064.5
-0.0011	80741.2	81473.2	82991.6	84468.7	75094.9
-0.0010	81193.8	82092.7	83952.9	85864.8	75117.6
-0.0009	81623.6	82663.2	84816.4	87140.2	75113.6
-0.0008	82055.9	83189.9	85560.9	88242.1	75186.5
-0.0007	82476.9	83697.5	86271.6	89247.4	75155.8
-0.0006	82843.6	84107.7	86804.2	90065.4	75165.2
-0.0005	83091.6	84413.3	87239.5	90732.2	75190.2
-0.0004	83198.9	84576.3	87522.6	91279.1	75227.6
-0.0003	83190.7	84580.9	87546.8	91500.3	77410.3
-0.0002	83114.4	84520.6	87504.5	91544.6	87457.5
-0.0001	83039.3	84432.9	87404.7	91565.9	91053.7
0.0000	82976.7	84305.0	87149.2	91289.7	93633.8
0.0001	82821.1	84097.5	86834.2	90890.4	96954.8
0.0002	82590.8	83810.3	86432.1	90390.7	97874.9
0.0003	82269.0	83425.0	85911.1	89752.8	97484.0
0.0004	81937.0	83045.5	85404.6	89039.8	97007.0
0.0005	81553.2	82566.1	84750.6	88263.8	97371.8
0.0006	81225.3	82139.5	84095.9	87265.0	96165.8
0.0007	80822.5	81646.2	83436.7	86358.3	94528.0
0.0008	80473.7	81182.4	82723.6	85330.6	93998.2
0.0009	80022.4	80632.8	81973.9	84245.1	92302.1
0.0010	79576.0	80086.9	81221.1	83184.3	90121.6
0.0011	79112.9	79531.9	80467.5	82122.1	88799.5
0.0012	78681.7	79002.9	79730.9	81032.4	87222.9
0.0013	78273.8	78495.2	79025.8	79995.5	85610.1
0.0014	77918.9	78038.7	78366.8	79008.3	84282.9
0.0015	77565.6	77593.7	77735.0	78054.1	82933.7
0.0016	77205.4	77146.3	77110.6	77124.4	81496.5
0.0017	76842.6	76711.9	76526.5	76265.2	80142.2
0.0018	76505.1	76306.1	75978.0	75464.7	78738.8
0.0019	76208.9	75945.4	75483.4	74704.3	77518.9
0.0020	75954.2	75632.5	75060.6	74108.2	76557.7
0.0021	75760.8	75377.5	74675.8	73475.2	75737.7
0.0022	75557.1	75125.7	74340.1	72975.2	74890.5
0.0023	75395.8	74918.2	74032.9	72487.4	74222.9
0.0024	75225.3	74724.8	73791.5	72111.9	73618.1
0.0025	75095.9	74567.1	73575.1	71780.9	73118.6
0.0026	74993.2	74449.5	73425.8	71532.6	72724.7
0.0027	74938.5	74382.1	73338.9	71413.2	72432.4
0.0028	74931.9	74364.0	73297.2	71312.8	72235.1
0.0029	74928.7	74360.1	73301.2	71316.1	72116.4
0.0030	74949.8	74385.2	73334.9	71361.1	72053.5
0.0031	74966.6	74417.2	73397.8	71479.6	72058.2
0.0032	75018.7	74492.3	73511.3	71623.4	72132.5
0.0033	75089.0	74581.9	73646.2	71865.6	72256.6
0.0034	75209.6	74730.0	73851.6	72307.7	72419.4
0.0035	75364.4	74916.3	74112.4	72943.4	72664.3
0.0036	75539.7	75125.2	74397.6	73705.8	72984.4
0.0037	75722.7	75359.0	74742.4	74594.1	73320.6
0.0038	75916.1	75598.5	75083.0	75325.7	73721.9
0.0039	76106.3	75840.6	75431.8	75922.5	74162.6
0.0040	76307.0	76089.6	75780.6	76490.0	74635.5
0.0041	76513.8	76344.6	76133.4	77004.3	75143.0
0.0042	76726.4	76601.3	76480.1	77437.3	75677.4
0.0043	76947.1	76878.2	76872.5	77978.6	76228.7
0.0044	77182.8	77167.9	77273.1	78604.2	76792.0
0.0045	77409.0	77446.3	77659.4	79145.0	77352.2
0.0046	77633.7	77722.0	78035.1	79642.7	77962.0
0.0047	77839.5	77968.7	78361.7	80022.9	78547.2
0.0048	78035.8	78220.6	78733.9	80665.4	79137.4
0.0049	78284.3	78538.4	79185.3	81620.7	79689.9
0.0050	78500.0	78792.9	79522.7	82199.4	80247.2
0.0051	78668.0	78987.1	79774.3	82401.1	80772.7
0.0052	78816.2	79167.4	80007.3	82530.9	81270.1
0.0053	78922.1	79302.7	80195.9	82689.7	81728.6
0.0054	79011.9	79426.8	80383.0	82922.6	82111.3
0.0055	79112.0	79555.6	80563.9	83212.0	82475.9
0.0056	79200.6	79666.2	80724.0	83510.4	82766.2
0.0057	79304.0	79784.5	80873.3	83750.6	83001.7
0.0058	79379.5	79863.2	80965.5	83880.8	83175.6
0.0059	79412.7	79897.2	81003.2	83902.1	83283.3
0.0060	79396.5	79881.5	80984.3	83829.0	83323.7
0.0061	79337.5	79821.0	80915.6	83693.9	83311.6
0.0062	79268.5	79749.4	80831.0	83533.5	83222.1
0.0063	79203.9	79669.3	80721.9	83354.5	83087.9
0.0064	79147.7	79590.0	80598.3	83147.0	82857.6
0.0065	79076.8	79492.6	80452.5	82894.4	82591.0
0.0066	78976.0	79359.7	80259.3	82572.7	82265.8
0.0067	78831.2	79188.8	80032.0	82198.1	81894.6
0.0068	78662.6	78992.6	79775.9	81780.0	81477.3
0.0069	78482.8	78776.9	79488.3	81328.0	81010.9
0.0070	78304.2	78559.4	79193.1	80854.7	80512.8
0.0071	78134.9	78345.7	78892.1	80364.3	79988.0
0.0072	77958.5	78123.3	78581.5	79861.2	79438.4
0.0073	77771.5	77891.8	78262.6	79348.1	78880.5
0.0074	77570.1	77647.2	77931.7	78823.1	78310.6
0.0075	77354.0	77389.2	77589.0	78288.6	77725.2
0.0076	77140.8	77134.4	77249.9	77753.5	77145.5
0.0077	76939.8	76888.7	76915.4	77222.1	76569.5
0.0078	76750.1	76652.8	76589.4	76696.2	76008.9
0.0079	76571.3	76428.7	76276.8	76182.2	75466.6
0.0080	76392.6	76208.7	75974.9	75691.9	74953.1
0.0081	76216.1	75996.0	75688.9	75238.6	74461.4
0.0082	76046.9	75793.2	75418.4	74820.8	74001.2
0.0083	75895.8	75612.6	75177.6	74442.8	73578.4
0.0084	75763.3	75446.7	74947.7	74087.7	73165.8
0.0085	75640.7	75294.1	74737.5	73741.6	72817.4
0.0086	75534.8	75162.0	74551.5	73424.0	72491.3
0.0087	75429.8	75033.6	74377.8	73149.3	72205.2
0.0088	75336.1	74922.5	74230.9	72923.0	71954.8
0.0089	75258.2	74830.8	74109.4	72737.6	71740.2
0.0090	75195.8	74755.6	74009.8	72587.3	71575.3
0.0091	75158.6	74708.0	73940.5	72469.8	71457.4
0.0092	75134.6	74677.1	73896.6	72389.9	71370.1
0.0093	75124.5	74662.6	73874.9	72351.5	71340.2
0.0094	75121.9	74662.3	73877.0	72358.1	71346.7
0.0095	75126.6	74672.9	73899.5	72408.2	71400.0
0.0096	75147.0	74702.5	73945.1	72492.0	71485.7
0.0097	75181.0	74746.4	74009.0	72600.0	71616.3
0.0098	75235.6	74813.4	74099.8	72734.6	71784.9
0.0099	75304.7	74895.8	74208.8	72896.7	71992.1
0.0100	75384.5	74993.2	74340.7	73098.5	72234.3
0.0101	75476.3	75106.2	74494.7	73341.9	72511.9
